% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
1.673	3	0	0	6	167	4	0	6	6	14	1	0	23	2687
1.6735	3	0	0	5	167	4	1	1	6	15	1	0	13	1439
1.6735	3	0	0	6	167	4	1	7	6	13	1	0	23	2687
1.674	3	0	0	5	167	5	0	1	6	14	1	0	13	1439
1.674	3	0	0	6	167	5	0	7	6	12	1	0	23	2687
1.6745	3	0	0	5	167	5	1	1	6	13	1	0	13	1439
1.6745	3	0	0	6	167	5	1	7	6	11	1	0	23	2687
1.675	3	0	0	5	167	6	0	1	6	12	1	0	13	1439
1.675	3	0	0	6	167	6	0	7	6	15	1	0	23	2687
1.6755	3	0	0	5	167	6	1	1	6	11	1	0	13	1439
1.6755	3	0	0	6	167	6	1	7	6	14	1	0	23	2687
1.676	3	0	0	5	167	7	0	1	6	15	1	0	13	1439
1.676	3	0	0	6	167	7	0	7	6	13	1	0	23	2687
1.6765	3	0	0	5	167	7	1	7	6	14	1	0	13	1439
1.677	3	0	0	5	167	8	0	1	5	13	1	0	13	1199
1.677	3	0	0	6	167	8	0	6	6	11	1	0	23	2687
1.6775	3	0	0	5	167	8	1	1	6	12	1	0	13	1439
1.6775	3	0	0	6	167	8	1	7	6	15	1	0	23	2687
1.678	3	0	0	5	167	9	0	1	6	11	1	0	13	1439
1.678	3	0	0	6	167	9	0	7	5	14	1	0	23	2238
1.6785	3	0	0	5	167	9	1	1	6	15	1	0	13	1439
1.6785	3	0	0	6	167	9	1	7	6	13	1	0	23	2687
1.679	3	0	0	5	168	0	0	1	6	14	1	0	13	1439
1.679	3	0	0	6	168	0	0	7	6	12	1	0	23	2687
1.6795	3	0	0	5	168	0	1	1	6	13	1	0	13	1439
1.6795	3	0	0	6	168	0	1	7	6	11	1	0	23	2687
1.68	3	0	0	5	168	1	0	1	6	12	1	0	13	1439
1.68	3	0	0	6	168	1	0	7	6	15	1	0	23	2687
1.6805	3	0	0	5	168	1	1	6	6	11	1	0	13	1439
1.681	3	0	0	5	168	2	0	1	6	15	1	0	13	1439
1.681	3	0	0	6	168	2	0	7	6	13	1	0	23	2687
1.6815	3	0	0	5	168	2	1	1	6	14	1	0	13	1439
1.6815	3	0	0	6	168	2	1	7	6	12	1	0	23	2687
1.682	3	0	0	5	168	3	0	1	6	13	1	0	13	1439
1.682	3	0	0	6	168	3	0	7	6	11	1	0	23	2687
1.6825	3	0	0	5	168	3	1	1	6	12	1	0	13	1439
1.6825	3	0	0	6	168	3	1	7	6	15	1	0	23	2687
1.683	3	0	0	5	168	4	0	1	6	11	1	0	13	1439
1.683	3	0	0	6	168	4	0	7	6	14	1	0	23	2687
1.6835	3	0	0	5	168	4	1	1	6	15	1	0	13	1439
1.6835	3	0	0	6	168	4	1	7	6	13	1	0	23	2687
1.684	3	0	0	5	168	5	0	1	6	14	1	0	13	1439
1.684	3	0	0	6	168	5	0	7	6	12	1	0	23	2687
1.6845	3	0	0	5	168	5	1	1	6	13	1	0	13	1439
1.6845	3	0	0	6	168	5	1	7	6	11	1	0	23	2687
1.685	3	0	0	5	168	6	0	1	6	12	1	0	13	1439
1.685	3	0	0	6	168	6	0	7	6	15	1	0	23	2687
1.6855	3	0	0	5	168	6	1	1	5	11	1	0	13	1199
1.6855	3	0	0	6	168	6	1	6	6	14	1	0	23	2687
1.686	3	0	0	5	168	7	0	1	6	15	1	0	13	1439
1.686	3	0	0	6	168	7	0	7	6	13	1	0	23	2687
1.6865	3	0	0	5	168	7	1	7	6	14	1	0	13	1439
1.687	3	0	0	5	168	8	0	1	6	13	1	0	13	1439
1.687	3	0	0	6	168	8	0	7	6	11	1	0	23	2687
1.6875	3	0	0	5	168	8	1	1	6	12	1	0	13	1439
1.6875	3	0	0	6	168	8	1	7	6	15	1	0	23	2687
1.688	3	0	0	5	168	9	0	7	6	11	1	0	13	1439
1.6885	3	0	0	5	168	9	1	1	6	15	1	0	13	1439
1.6885	3	0	0	6	168	9	1	7	6	13	1	0	23	2687
1.689	3	0	0	5	169	0	0	1	6	14	1	0	13	1439
1.689	3	0	0	6	169	0	0	7	6	12	1	0	23	2687
1.6895	3	0	0	5	169	0	1	1	6	13	1	0	13	1439
1.6895	3	0	0	6	169	0	1	7	6	11	1	0	23	2687
1.69	3	0	0	5	169	1	0	1	6	12	1	0	13	1439
1.69	3	0	0	6	169	1	0	7	6	15	1	0	23	2687
1.6905	3	0	0	5	169	1	1	1	6	11	1	0	13	1439
1.6905	3	0	0	6	169	1	1	7	6	14	1	0	23	2687
1.691	3	0	0	5	169	2	0	1	6	15	1	0	13	1439
1.691	3	0	0	6	169	2	0	7	6	13	1	0	23	2687
1.6915	3	0	0	5	169	2	1	1	6	14	1	0	13	1439
1.6915	3	0	0	6	169	2	1	7	6	12	1	0	23	2687
1.692	3	0	0	5	169	3	0	1	6	13	1	0	13	1439
1.692	3	0	0	6	169	3	0	7	6	11	1	0	23	2687
1.6925	3	0	0	5	169	3	1	1	6	12	1	0	13	1439
1.6925	3	0	0	6	169	3	1	7	6	15	1	0	23	2687
1.693	3	0	0	5	169	4	0	1	6	11	1	0	13	1439
1.693	3	0	0	6	169	4	0	7	6	14	1	0	23	2687
1.6935	3	0	0	5	169	4	1	1	6	15	1	0	13	1439
1.6935	3	0	0	6	169	4	1	7	6	13	1	0	23	2687
1.694	3	0	0	5	169	5	0	1	6	14	1	0	13	1439
1.694	3	0	0	6	169	5	0	7	6	12	1	0	23	2687
1.6945	3	0	0	5	169	5	1	1	5	13	1	0	13	1199
1.6945	3	0	0	6	169	5	1	6	6	11	1	0	23	2687
1.695	3	0	0	5	169	6	0	7	6	12	1	0	13	1439
1.6955	3	0	0	5	169	6	1	7	6	11	1	0	13	1439
1.696	3	0	0	5	169	7	0	1	6	15	1	0	13	1439
1.696	3	0	0	6	169	7	0	7	6	13	1	0	23	2687
1.6965	3	0	0	5	169	7	1	1	6	14	1	0	13	1439
1.6965	3	0	0	6	169	7	1	7	6	12	1	0	23	2687
1.697	3	0	0	5	169	8	0	1	6	13	1	0	13	1439
1.697	3	0	0	6	169	8	0	7	6	11	1	0	23	2687
1.6975	3	0	0	5	169	8	1	1	6	12	1	0	13	1439
1.6975	3	0	0	6	169	8	1	7	6	15	1	0	23	2687
1.698	3	0	0	5	169	9	0	1	6	11	1	0	13	1439
1.698	3	0	0	6	169	9	0	7	6	14	1	0	23	2687
1.6985	3	0	0	5	169	9	1	1	5	15	1	0	13	1199
1.6985	3	0	0	6	169	9	1	6	6	13	1	0	23	2687
1.699	3	0	0	5	170	0	0	1	6	14	1	0	13	1439
1.699	3	0	0	6	170	0	0	7	6	12	1	0	23	2687
1.6995	3	0	0	5	170	0	1	1	6	13	1	0	13	1439
1.6995	3	0	0	6	170	0	1	7	6	11	1	0	23	2687
1.7	3	0	0	5	170	1	0	1	6	12	1	0	13	1439
1.7	3	0	0	6	170	1	0	7	6	15	1	0	23	2687
1.7005	3	0	0	5	170	1	1	1	6	11	1	0	13	1439
1.7005	3	0	0	6	170	1	1	7	6	14	1	0	23	2687
1.701	3	0	0	5	170	2	0	1	6	15	1	0	13	1439
1.701	3	0	0	6	170	2	0	7	6	13	1	0	23	2687
1.7015	3	0	0	5	170	2	1	1	6	14	1	0	13	1439
1.7015	3	0	0	6	170	2	1	7	6	12	1	0	23	2687
1.702	3	0	0	5	170	3	0	1	6	13	1	0	13	1439
1.702	3	0	0	6	170	3	0	7	6	11	1	0	23	2687
1.7025	3	0	0	5	170	3	1	1	6	12	1	0	13	1439
1.7025	3	0	0	6	170	3	1	7	6	15	1	0	23	2687
1.703	3	0	0	5	170	4	0	1	6	11	1	0	13	1439
1.703	3	0	0	6	170	4	0	7	6	14	1	0	23	2687
1.7035	3	0	0	5	170	4	1	1	6	15	1	0	13	1439
1.7035	3	0	0	6	170	4	1	7	6	13	1	0	23	2687
1.704	3	0	0	5	170	5	0	1	6	14	1	0	13	1439
1.704	3	0	0	6	170	5	0	7	5	12	1	0	23	2238
1.7045	3	0	0	5	170	5	1	7	6	13	1	0	13	1439
1.705	3	0	0	5	170	6	0	1	6	12	1	0	13	1439
1.705	3	0	0	6	170	6	0	7	6	15	1	0	23	2687
1.7055	3	0	0	5	170	6	1	1	6	11	1	0	13	1439
1.7055	3	0	0	6	170	6	1	7	6	14	1	0	23	2687
1.706	3	0	0	5	170	7	0	1	6	15	1	0	13	1439
1.706	3	0	0	6	170	7	0	7	6	13	1	0	23	2687
1.7065	3	0	0	5	170	7	1	6	7	14	1	0	13	1680
1.7065	5	0	0	14	170	7	1	1	12	15	1	0	0	206
1.707	3	0	0	5	170	8	0	1	6	13	1	0	13	1439
1.707	3	0	0	6	170	8	0	7	6	11	1	0	23	2687
1.707	5	0	0	14	170	8	0	1	12	14	1	0	0	206
1.7075	3	0	0	5	170	8	1	1	6	12	1	0	13	1439
1.7075	3	0	0	6	170	8	1	7	6	15	1	0	23	2687
1.7075	5	0	0	14	170	8	1	1	12	13	1	0	0	206
1.708	3	0	0	5	170	9	0	1	6	11	1	0	13	1439
1.708	3	0	0	6	170	9	0	7	6	14	1	0	23	2687
1.708	5	0	0	14	170	9	0	1	12	12	1	0	0	206
1.7085	3	0	0	5	170	9	1	1	6	15	1	0	13	1439
1.7085	3	0	0	6	170	9	1	7	6	13	1	0	23	2687
1.7085	5	0	0	14	170	9	1	1	11	11	1	0	0	189
1.709	3	0	0	5	171	0	0	1	6	14	1	0	13	1439
1.709	3	0	0	6	171	0	0	7	6	12	1	0	23	2687
1.709	5	0	0	14	171	0	0	1	12	15	1	0	0	206
1.7095	3	0	0	5	171	0	1	1	5	13	1	0	13	1199
1.7095	3	0	0	6	171	0	1	6	6	11	1	0	23	2687
1.7095	5	0	0	14	171	0	1	1	12	14	1	0	25	6001
1.71	3	0	0	5	171	1	0	1	6	12	1	0	13	1439
1.71	3	0	0	6	171	1	0	7	6	15	1	0	23	2687
1.71	5	0	0	14	171	1	0	1	11	13	1	0	25	5500
1.7105	3	0	0	5	171	1	1	1	6	11	1	0	13	1439
1.7105	3	0	0	6	171	1	1	7	6	14	1	0	23	2687
1.7105	5	0	0	14	171	1	1	1	11	12	1	0	25	5500
1.711	3	0	0	5	171	2	0	1	6	15	1	0	13	1439
1.711	3	0	0	6	171	2	0	7	6	13	1	0	23	2687
1.711	5	0	0	14	171	2	0	1	12	11	1	0	25	6001
1.7115	3	0	0	5	171	2	1	1	6	14	1	0	13	1439
1.7115	3	0	0	6	171	2	1	7	6	12	1	0	23	2687
1.7115	5	0	0	14	171	2	1	1	12	15	1	0	25	6001
1.712	3	0	0	5	171	3	0	1	6	13	1	0	13	1439
1.712	3	0	0	6	171	3	0	7	6	11	1	0	23	2687
1.712	5	0	0	14	171	3	0	1	12	14	1	0	25	6001
1.7125	3	0	0	5	171	3	1	1	6	12	1	0	13	1439
1.7125	3	0	0	6	171	3	1	7	5	15	1	0	23	2238
1.7125	5	0	0	14	171	3	1	1	12	13	1	0	25	6001
1.713	3	0	0	5	171	4	0	1	5	11	1	0	13	1199
1.713	3	0	0	6	171	4	0	6	6	14	1	0	23	2687
1.713	5	0	0	14	171	4	0	1	12	12	1	0	25	6001
1.7135	3	0	0	5	171	4	1	1	6	15	1	0	13	1439
1.7135	3	0	0	6	171	4	1	7	6	13	1	0	23	2687
1.7135	5	0	0	14	171	4	1	1	12	11	1	0	25	6001
1.714	3	0	0	5	171	5	0	1	6	14	1	0	13	1439
1.714	3	0	0	6	171	5	0	7	6	12	1	0	23	2687
1.714	5	0	0	14	171	5	0	1	12	15	1	0	25	6001
1.7145	3	0	0	5	171	5	1	1	6	13	1	0	13	1439
1.7145	3	0	0	6	171	5	1	7	6	11	1	0	23	2687
1.7145	5	0	0	14	171	5	1	1	12	14	1	0	25	6001
1.715	3	0	0	5	171	6	0	6	7	12	1	0	13	1680
1.715	5	0	0	14	171	6	0	1	12	13	1	0	25	6001
1.7155	3	0	0	5	171	6	1	1	6	11	1	0	13	1439
1.7155	3	0	0	6	171	6	1	7	6	14	1	0	23	2687
1.7155	5	0	0	14	171	6	1	1	12	12	1	0	25	6001
1.716	3	0	0	5	171	7	0	1	6	15	1	0	13	1439
1.716	3	0	0	6	171	7	0	7	6	13	1	0	23	2687
1.716	5	0	0	14	171	7	0	1	12	11	1	0	25	6001
1.7165	3	0	0	5	171	7	1	1	6	14	1	0	13	1439
1.7165	3	0	0	6	171	7	1	7	6	12	1	0	23	2687
1.7165	5	0	0	14	171	7	1	1	12	15	1	0	25	6001
1.717	3	0	0	5	171	8	0	1	5	13	1	0	13	1199
1.717	3	0	0	6	171	8	0	6	6	11	1	0	23	2687
1.717	5	0	0	14	171	8	0	1	12	14	1	0	25	6001
1.7175	3	0	0	5	171	8	1	1	6	12	1	0	13	1439
1.7175	3	0	0	6	171	8	1	7	6	15	1	0	23	2687
1.7175	5	0	0	14	171	8	1	1	12	13	1	0	25	6001
1.718	3	0	0	5	171	9	0	1	6	11	1	0	13	1439
1.718	3	0	0	6	171	9	0	7	5	14	1	0	23	2238
1.718	5	0	0	14	171	9	0	1	12	12	1	0	25	6001
1.7185	3	0	0	5	171	9	1	1	6	15	1	0	13	1439
1.7185	3	0	0	6	171	9	1	7	6	13	1	0	23	2687
1.7185	5	0	0	14	171	9	1	1	12	11	1	0	25	6001
1.719	3	0	0	5	172	0	0	1	6	14	1	0	13	1439
1.719	3	0	0	6	172	0	0	7	6	12	1	0	23	2687
1.719	5	0	0	14	172	0	0	1	12	15	1	0	25	6001
1.7195	3	0	0	5	172	0	1	1	6	13	1	0	13	1439
1.7195	3	0	0	6	172	0	1	7	6	11	1	0	23	2687
1.7195	5	0	0	14	172	0	1	1	12	14	1	0	25	6001
1.72	3	0	0	5	172	1	0	1	6	12	1	0	13	1439
1.72	3	0	0	6	172	1	0	7	6	15	1	0	23	2687
1.72	5	0	0	14	172	1	0	1	12	13	1	0	25	6001
1.7205	3	0	0	5	172	1	1	6	6	11	1	0	13	1439
1.7205	5	0	0	14	172	1	1	1	12	12	1	0	25	6001
1.721	3	0	0	5	172	2	0	1	6	15	1	0	13	1439
1.721	3	0	0	6	172	2	0	7	6	13	1	0	23	2687
1.721	5	0	0	14	172	2	0	1	12	11	1	0	25	6001
1.7215	3	0	0	5	172	2	1	1	6	14	1	0	13	1439
1.7215	3	0	0	6	172	2	1	7	6	12	1	0	23	2687
1.7215	5	0	0	14	172	2	1	1	12	15	1	0	25	6001
1.722	3	0	0	5	172	3	0	1	6	13	1	0	13	1439
1.722	3	0	0	6	172	3	0	7	6	11	1	0	23	2687
1.722	5	0	0	14	172	3	0	1	12	14	1	0	25	6001
1.7225	3	0	0	5	172	3	1	1	6	12	1	0	13	1439
1.7225	3	0	0	6	172	3	1	7	6	15	1	0	23	2687
1.7225	5	0	0	14	172	3	1	1	12	13	1	0	25	6001
1.723	3	0	0	5	172	4	0	1	6	11	1	0	13	1439
1.723	3	0	0	6	172	4	0	7	6	14	1	0	23	2687
1.723	5	0	0	14	172	4	0	1	12	12	1	0	25	6001
1.7235	3	0	0	5	172	4	1	7	6	15	1	0	13	1439
1.7235	5	0	0	14	172	4	1	1	12	11	1	0	25	6001
1.724	3	0	0	5	172	5	0	1	6	14	1	0	13	1439
1.724	3	0	0	6	172	5	0	7	6	12	1	0	23	2687
1.724	5	0	0	14	172	5	0	1	12	15	1	0	25	6001
1.7245	3	0	0	5	172	5	1	1	6	13	1	0	13	1439
1.7245	3	0	0	6	172	5	1	7	6	11	1	0	23	2687
1.7245	5	0	0	14	172	5	1	1	11	14	1	0	25	5500
1.725	3	0	0	5	172	6	0	1	6	12	1	0	13	1439
1.725	3	0	0	6	172	6	0	7	6	15	1	0	23	2687
1.725	5	0	0	14	172	6	0	1	12	13	1	0	25	6001
1.7255	3	0	0	5	172	6	1	1	5	11	1	0	13	1199
1.7255	3	0	0	6	172	6	1	6	6	14	1	0	23	2687
1.7255	5	0	0	14	172	6	1	1	11	12	1	0	25	5500
1.726	3	0	0	5	172	7	0	1	6	15	1	0	13	1439
1.726	3	0	0	6	172	7	0	7	6	13	1	0	23	2687
1.726	5	0	0	14	172	7	0	1	12	11	1	0	25	6001
1.7265	3	0	0	5	172	7	1	1	6	14	1	0	13	1439
1.7265	3	0	0	6	172	7	1	7	6	12	1	0	23	2687
1.7265	5	0	0	14	172	7	1	1	12	15	1	0	25	6001
1.727	3	0	0	5	172	8	0	7	6	13	1	0	13	1439
1.727	5	0	0	14	172	8	0	1	11	14	1	0	25	5500
1.7275	3	0	0	5	172	8	1	1	6	12	1	0	13	1439
1.7275	3	0	0	6	172	8	1	7	6	15	1	0	23	2687
1.7275	5	0	0	14	172	8	1	1	12	13	1	0	25	6001
1.728	3	0	0	5	172	9	0	1	6	11	1	0	13	1439
1.728	3	0	0	6	172	9	0	7	6	14	1	0	23	2687
1.728	5	0	0	14	172	9	0	1	12	12	1	0	25	6001
1.7285	3	0	0	5	172	9	1	1	6	15	1	0	13	1439
1.7285	3	0	0	6	172	9	1	7	6	13	1	0	23	2687
1.7285	5	0	0	14	172	9	1	1	12	11	1	0	25	6001
1.729	3	0	0	5	173	0	0	1	6	14	1	0	13	1439
1.729	3	0	0	6	173	0	0	7	6	12	1	0	23	2687
1.729	5	0	0	14	173	0	0	1	12	15	1	0	25	6001
1.7295	3	0	0	5	173	0	1	1	6	13	1	0	13	1439
1.7295	3	0	0	6	173	0	1	7	6	11	1	0	23	2687
1.7295	5	0	0	14	173	0	1	1	12	14	1	0	25	6001
1.73	3	0	0	5	173	1	0	1	6	12	1	0	13	1439
1.73	3	0	0	6	173	1	0	7	6	15	1	0	23	2687
1.73	5	0	0	14	173	1	0	1	12	13	1	0	25	6001
1.7305	3	0	0	5	173	1	1	1	6	11	1	0	13	1439
1.7305	3	0	0	6	173	1	1	7	6	14	1	0	23	2687
1.7305	5	0	0	14	173	1	1	1	12	12	1	0	25	6001
1.731	3	0	0	5	173	2	0	1	6	15	1	0	13	1439
1.731	3	0	0	6	173	2	0	7	6	13	1	0	23	2687
1.731	5	0	0	14	173	2	0	1	12	11	1	0	25	6001
1.7315	3	0	0	5	173	2	1	1	6	14	1	0	13	1439
1.7315	3	0	0	6	173	2	1	7	6	12	1	0	23	2687
1.7315	5	0	0	14	173	2	1	1	12	15	1	0	25	6001
1.732	3	0	0	5	173	3	0	1	6	13	1	0	13	1439
1.732	3	0	0	6	173	3	0	7	6	11	1	0	23	2687
1.732	5	0	0	14	173	3	0	1	12	14	1	0	25	6001
1.7325	3	0	0	5	173	3	1	1	6	12	1	0	13	1439
1.7325	3	0	0	6	173	3	1	7	6	15	1	0	23	2687
1.7325	5	0	0	14	173	3	1	1	12	13	1	0	25	6001
1.733	3	0	0	5	173	4	0	1	6	11	1	0	13	1439
1.733	3	0	0	6	173	4	0	7	6	14	1	0	23	2687
1.733	5	0	0	14	173	4	0	1	11	12	1	0	25	5500
1.7335	3	0	0	5	173	4	1	1	6	15	1	0	13	1439
1.7335	3	0	0	6	173	4	1	7	6	13	1	0	23	2687
1.7335	5	0	0	14	173	4	1	1	11	11	1	0	25	5500
1.734	3	0	0	5	173	5	0	1	6	14	1	0	13	1439
1.734	3	0	0	6	173	5	0	7	6	12	1	0	23	2687
1.734	5	0	0	14	173	5	0	1	12	15	1	0	25	6001
1.7345	3	0	0	5	173	5	1	1	5	13	1	0	13	1199
1.7345	3	0	0	6	173	5	1	6	6	11	1	0	23	2687
1.7345	5	0	0	14	173	5	1	1	12	14	1	0	25	6001
1.735	3	0	0	5	173	6	0	1	6	12	1	0	13	1439
1.735	3	0	0	6	173	6	0	7	6	15	1	0	23	2687
1.735	5	0	0	14	173	6	0	1	11	13	1	0	25	5500
1.7355	3	0	0	5	173	6	1	1	6	11	1	0	13	1439
1.7355	3	0	0	6	173	6	1	7	6	14	1	0	23	2687
1.7355	5	0	0	14	173	6	1	1	12	12	1	0	25	6001
1.736	3	0	0	5	173	7	0	7	6	15	1	0	13	1439
1.736	5	0	0	14	173	7	0	1	12	11	1	0	25	6001
1.7365	3	0	0	5	173	7	1	1	6	14	1	0	13	1439
1.7365	3	0	0	6	173	7	1	7	6	12	1	0	23	2687
1.7365	5	0	0	14	173	7	1	1	12	15	1	0	25	6001
1.737	3	0	0	5	173	8	0	1	9	13	1	0	13	2158
1.737	3	0	0	6	173	8	0	10	3	11	1	0	23	1343
1.737	5	0	0	14	173	8	0	1	12	14	1	0	25	6001
1.7375	3	0	0	5	173	8	1	1	12	12	1	0	13	2879
1.7375	5	0	0	14	173	8	1	1	12	13	1	0	25	6001
1.738	3	0	0	5	173	9	0	1	12	11	1	0	13	2879
1.738	5	0	0	14	173	9	0	1	12	12	1	0	25	6001
1.7385	3	0	0	5	173	9	1	1	11	15	1	0	13	2639
1.7385	5	0	0	14	173	9	1	1	12	11	1	0	25	6001
1.739	3	0	0	5	174	0	0	1	12	14	1	0	13	2879
1.739	5	0	0	14	174	0	0	1	12	15	1	0	25	6001
1.7395	3	0	0	5	174	0	1	4	9	13	1	0	13	2158
1.7395	5	0	0	14	174	0	1	1	12	14	1	0	25	6001
1.74	3	0	0	5	174	1	0	1	12	12	1	0	13	2879
1.74	5	0	0	14	174	1	0	1	12	13	1	0	25	6001
1.7405	3	0	0	5	174	1	1	1	12	11	1	0	13	2879
1.7405	5	0	0	14	174	1	1	1	12	12	1	0	25	6001
1.741	3	0	0	5	174	2	0	1	12	15	1	0	13	2879
1.741	5	0	0	14	174	2	0	1	12	11	1	0	25	6001
1.7415	3	0	0	5	174	2	1	1	12	14	1	0	13	2879
1.7415	5	0	0	14	174	2	1	1	12	15	1	0	25	6001
1.742	3	0	0	5	174	3	0	1	12	13	1	0	13	2879
1.742	5	0	0	14	174	3	0	1	12	14	1	0	25	6001
1.7425	3	0	0	5	174	3	1	1	12	12	1	0	13	2879
1.7425	5	0	0	14	174	3	1	1	12	13	1	0	25	6001
1.743	3	0	0	5	174	4	0	1	12	11	1	0	13	2879
1.743	5	0	0	14	174	4	0	1	12	12	1	0	25	6001
1.7435	3	0	0	5	174	4	1	1	12	15	1	0	13	2879
1.7435	5	0	0	14	174	4	1	1	11	11	1	0	25	5500
1.744	3	0	0	5	174	5	0	1	11	14	1	0	13	2639
1.744	5	0	0	14	174	5	0	1	12	15	1	0	25	6001
1.7445	3	0	0	5	174	5	1	1	12	13	1	0	13	2879
1.7445	5	0	0	14	174	5	1	1	12	14	1	0	25	6001
1.745	3	0	0	5	174	6	0	1	12	12	1	0	13	2879
1.745	5	0	0	14	174	6	0	1	12	13	1	0	25	6001
1.7455	3	0	0	5	174	6	1	1	12	11	1	0	13	2879
1.7455	5	0	0	14	174	6	1	1	12	12	1	0	25	6001
1.746	3	0	0	5	174	7	0	1	12	15	1	0	13	2879
1.746	5	0	0	14	174	7	0	1	12	11	1	0	25	6001
1.7465	3	0	0	5	174	7	1	1	12	14	1	0	13	2879
1.7465	5	0	0	14	174	7	1	1	12	15	1	0	25	6001
1.747	3	0	0	5	174	8	0	1	12	13	1	0	13	2879
1.747	5	0	0	14	174	8	0	1	12	14	1	0	25	6001
1.7475	3	0	0	5	174	8	1	1	12	12	1	0	13	2879
1.7475	5	0	0	14	174	8	1	1	12	13	1	0	25	6001
1.748	3	0	0	5	174	9	0	1	12	11	1	0	13	2879
1.748	5	0	0	14	174	9	0	1	12	12	1	0	25	6001
1.7485	3	0	0	5	174	9	1	1	12	15	1	0	13	2879
1.7485	5	0	0	14	174	9	1	1	11	11	1	0	25	5500
1.749	3	0	0	5	175	0	0	1	12	14	1	0	13	2879
1.749	5	0	0	14	175	0	0	1	12	15	1	0	25	6001
1.7495	3	0	0	5	175	0	1	1	11	13	1	0	13	2639
1.7495	5	0	0	14	175	0	1	1	12	14	1	0	25	6001
1.75	3	0	0	5	175	1	0	1	12	12	1	0	13	2879
1.75	5	0	0	14	175	1	0	1	11	13	1	0	25	5500
1.7505	3	0	0	5	175	1	1	1	12	11	1	0	13	2879
1.7505	5	0	0	14	175	1	1	1	11	12	1	0	25	5500
1.751	3	0	0	5	175	2	0	1	12	15	1	0	13	2879
1.751	5	0	0	14	175	2	0	1	12	11	1	0	25	6001
1.7515	3	0	0	5	175	2	1	1	12	14	1	0	13	2879
1.7515	5	0	0	14	175	2	1	1	12	15	1	0	25	6001
1.752	3	0	0	5	175	3	0	1	12	13	1	0	13	2879
1.752	5	0	0	14	175	3	0	1	12	14	1	0	25	6001
1.7525	3	0	0	5	175	3	1	1	11	12	1	0	13	2639
1.7525	5	0	0	14	175	3	1	1	12	13	1	0	25	6001
1.753	3	0	0	5	175	4	0	1	11	11	1	0	13	2639
1.753	5	0	0	14	175	4	0	1	12	12	1	0	25	6001
1.7535	3	0	0	5	175	4	1	1	12	15	1	0	13	2879
1.7535	5	0	0	14	175	4	1	1	3	11	1	0	25	1501
1.754	3	0	0	5	175	5	0	1	12	14	1	0	13	2879
1.7545	3	0	0	5	175	5	1	1	12	13	1	0	13	2879
1.755	3	0	0	5	175	6	0	1	12	12	1	0	13	2879
1.7555	3	0	0	5	175	6	1	1	12	11	1	0	13	2879
1.756	3	0	0	5	175	7	0	1	12	15	1	0	13	2879
1.7565	3	0	0	5	175	7	1	1	12	14	1	0	13	2879
1.757	3	0	0	5	175	8	0	1	11	13	1	0	13	2639
1.7575	3	0	0	5	175	8	1	1	12	12	1	0	13	2879
1.758	3	0	0	5	175	9	0	1	11	11	1	0	13	2639
1.7585	3	0	0	5	175	9	1	1	12	15	1	0	13	2879
1.759	3	0	0	5	176	0	0	1	12	14	1	0	13	2879
1.7595	3	0	0	5	176	0	1	1	12	13	1	0	13	2879
1.76	3	0	0	5	176	1	0	1	12	12	1	0	13	2879
1.7605	3	0	0	5	176	1	1	1	11	11	1	0	13	2639
1.761	3	0	0	5	176	2	0	1	3	15	1	0	13	718
1.87	1	0	0	6	187	1	0	1	12	15	1	0	0	206
1.8705	1	0	0	6	187	1	1	1	12	14	1	0	0	206
1.871	1	0	0	6	187	2	0	1	12	13	1	0	0	206
1.8715	1	0	0	6	187	2	1	1	12	12	1	0	0	206
1.872	1	0	0	6	187	3	0	1	12	11	1	0	0	206
1.8725	1	0	0	6	187	3	1	1	12	15	1	0	0	206
1.873	1	0	0	6	187	4	0	1	12	14	1	0	27	6488
1.8735	1	0	0	6	187	4	1	1	12	13	1	0	27	6488
1.874	1	0	0	6	187	5	0	1	12	12	1	0	27	6488
1.8745	1	0	0	6	187	5	1	1	12	11	1	0	27	6488
1.875	1	0	0	6	187	6	0	1	12	15	1	0	27	6488
1.8755	1	0	0	6	187	6	1	1	12	14	1	0	27	6488
1.876	1	0	0	6	187	7	0	1	11	13	1	0	27	5949
1.8765	1	0	0	6	187	7	1	1	11	12	1	0	27	5949
1.877	1	0	0	6	187	8	0	1	12	11	1	0	27	6488
1.8775	1	0	0	6	187	8	1	1	12	15	1	0	27	6488
1.878	1	0	0	6	187	9	0	1	12	14	1	0	27	6488
1.8785	1	0	0	6	187	9	1	1	12	13	1	0	27	6488
1.879	1	0	0	6	188	0	0	1	12	12	1	0	27	6488
1.8795	1	0	0	6	188	0	1	1	12	11	1	0	27	6488
1.88	1	0	0	6	188	1	0	1	12	15	1	0	27	6488
1.8805	1	0	0	6	188	1	1	1	12	14	1	0	27	6488
1.881	1	0	0	6	188	2	0	1	12	13	1	0	27	6488
1.8815	1	0	0	6	188	2	1	1	11	12	1	0	27	5949
1.882	1	0	0	6	188	3	0	1	12	11	1	0	27	6488
1.8825	1	0	0	6	188	3	1	1	12	15	1	0	27	6488
1.883	1	0	0	6	188	4	0	1	12	14	1	0	27	6488
1.8835	1	0	0	6	188	4	1	1	12	13	1	0	27	6488
1.884	1	0	0	6	188	5	0	1	12	12	1	0	27	6488
